zu_zahlender_zins,darlehenssumme,rueckzahldauer,einkommen_monat,haus,oeffentliche_mahnverfahren_10_Jahre,kreditanfrage_6_monate,offene_forderungen,anzahl_kredite,ratio_schulden_zu_einkommen,monatliches_payment,investoren,investment_freunde,ausfall
0.2566,5000,36,7500.0,False,0,1,0,5,0.13,200.55,1,0.0,0
0.102,10000,36,7743.5,False,0,1,0,10,0.22,323.61,303,0.0,0
0.35,2400,36,6833.333333,True,0,3,0,7,0.24,108.57,62,0.0,0
0.0835,12000,36,10000.0,True,0,0,0,6,0.06,377.98,291,0.0,0
0.0565,5000,12,10000.0,False,0,0,0,3,0.05,429.53,95,0.0,0
0.18,6500,36,4993.25,False,1,2,0,7,0.17,234.99,54,0.0,1
0.1,9000,36,2666.666667,True,0,3,0,3,0.15,290.4,160,0.0,0
0.185,1258,36,800.0,False,2,2,2,4,0.5,0.0,63,0.0,0
0.3304,5000,60,3333.333333,True,1,1,0,11,0.33,171.23,10,0.0,0
0.1254,2000,36,3750.0,True,0,0,0,3,0.08,66.95,34,0.0,0
0.0826,3500,36,3291.666667,True,0,0,0,4,0.05,110.1,204,50.0,0
0.1499,1500,36,4166.666667,True,4,0,11,0,0.1,50.96,40,0.0,0
0.35,3800,36,11666.666667,True,2,6,0,8,0.11,171.9,29,0.0,0
0.092,2500,36,2333.333333,False,0,0,0,4,0.29,79.73,78,0.0,0
0.1045,7000,36,5416.666667,True,0,0,0,10,0.3,227.35,170,0.0,1
0.067,3000,36,6250.0,True,0,1,0,7,0.1,92.22,144,0.0,0
0.15,7000,36,3916.666667,False,0,0,0,5,0.14,242.66,135,0.0,0
0.2035,15000,36,9333.333333,True,0,4,0,12,0.32,560.13,173,0.0,1
0.085,6000,36,7708.333333,True,0,2,0,15,0.14,189.41,199,0.0,0
0.2205,5000,36,3666.666667,True,1,3,0,16,0.35,191.08,85,0.0,0
0.3177,4000,36,4583.333333,True,0,2,0,21,0.49,173.71,49,0.0,1
0.115,5000,36,3833.333333,True,1,0,0,2,0.06,164.88,74,0.0,0
0.085,3000,36,2333.333333,False,0,0,0,4,0.06,94.7,44,0.0,0
0.0649,3000,36,6250.0,True,0,1,0,10,0.04,91.93,59,0.0,0
0.1799,10000,36,3940.333333,False,0,1,0,7,0.3,361.47,274,71.55,0
0.2795,3000,36,3309.583333,False,1,2,6,5,0.22,124.01,61,0.0,1
0.35,1500,36,4583.333333,False,0,1,13,7,0.12,67.85,21,0.0,1
0.279,4500,36,4333.333333,False,0,1,2,7,0.35,185.89,100,600.0,0
0.175,5000,36,3875.0,False,0,3,0,11,0.47,179.51,107,0.0,1
0.105,10000,36,5247.916667,True,0,0,0,6,0.24,325.02,392,0.0,0
0.294,2750,36,4666.666667,False,2,0,0,3,0.18,115.84,67,0.0,0
0.1515,4000,36,1000.0,False,0,1,0,4,0.26,48.03,107,0.0,0
0.3199,4000,36,6916.666667,True,2,2,2,9,0.08,174.2,81,0.0,1
0.29,3500,36,4833.333333,False,1,13,1,9,0.25,146.67,47,0.0,0
0.15,5000,36,0.083333,False,1,4,0,1,10.01,173.33,37,500.0,0
0.0658,1000,36,6250.0,False,0,2,0,12,0.06,30.69,51,0.0,0
0.2346,4000,36,3750.0,True,1,1,0,18,0.41,155.8,75,0.0,0
0.2699,4000,36,4750.0,True,0,0,0,14,0.22,163.28,82,0.0,0
0.1515,4500,36,3408.333333,True,0,1,0,11,0.16,156.32,90,0.0,0
0.2139,15000,60,4833.333333,True,0,2,0,10,0.31,409.1,263,0.0,0
0.2195,3800,36,2750.0,False,0,4,0,19,0.25,145.03,48,0.0,0
0.183,15000,60,10833.333333,True,0,0,0,10,0.2,383.35,178,0.0,1
0.115,7000,36,3750.0,True,0,1,0,27,0.42,230.83,104,0.0,1
0.123,5000,36,4116.666667,False,0,0,0,4,0.2,166.79,169,0.0,0
0.3435,4000,36,2731.5,True,0,1,0,5,0.22,0.0,98,0.0,0
0.1764,7000,36,5416.666667,True,0,1,0,20,0.28,251.8,24,0.0,0
0.1045,7000,36,5416.666667,True,0,0,0,18,0.39,227.35,124,0.0,1
0.2287,2000,36,5083.333333,False,0,2,0,15,0.42,77.28,13,0.0,0
0.2552,4500,36,2044.833333,False,0,2,0,2,0.18,180.16,65,0.0,1
0.295,2500,36,5000.0,False,0,1,1,9,0.1,105.45,51,0.0,0
0.1653,7000,36,3333.333333,True,0,1,0,7,0.3,247.93,93,0.0,0
0.1627,5000,36,3333.333333,True,0,1,1,7,0.23,176.45,20,0.0,1
0.24,6000,36,4000.0,True,0,8,0,12,0.34,235.4,84,0.0,0
0.093,10000,36,3875.0,True,0,0,0,13,0.38,319.4,296,0.0,0
0.3435,7500,36,7750.0,True,0,3,0,18,0.2,336.52,248,0.0,0
0.1109,13000,36,7666.666667,True,0,0,0,16,0.42,426.16,336,0.0,1
0.1995,8000,36,5333.333333,False,2,5,0,5,0.18,297.1,167,0.0,0
0.1469,13000,36,20500.0,False,0,7,2,4,0.08,448.68,191,0.0,0
0.2625,4500,36,6500.0,True,0,1,0,25,0.4,181.91,178,0.0,0
0.1275,15000,36,5813.333333,True,0,6,0,11,0.27,503.6,337,0.0,0
0.2776,10000,36,9416.666667,True,0,0,2,10,0.15,412.34,196,0.0,1
0.1515,6000,36,5000.0,False,0,1,1,6,0.14,208.43,121,0.0,1
0.3177,4000,36,4583.333333,True,0,0,0,7,0.33,173.71,22,0.0,1
0.1154,10000,60,4583.333333,True,0,1,1,5,0.08,220.13,231,0.0,0
0.2795,1000,36,975.0,False,0,0,0,7,1.25,41.34,31,0.0,0
0.2489,4000,60,4166.666667,True,0,0,0,9,0.2,117.15,10,0.0,0
0.29,3000,36,2500.0,False,2,5,4,2,0.18,87.53,34,0.0,0
0.24,10100,36,5250.0,True,1,12,0,9,0.18,396.25,85,0.0,1
0.2599,3000,36,3333.333333,True,0,0,1,4,0.07,120.86,29,0.0,0
0.3199,3000,36,4000.0,True,0,1,0,12,0.24,130.65,81,0.0,1
0.2287,3000,36,3583.333333,True,0,2,2,7,0.29,115.93,7,0.0,0
0.1515,7000,36,3750.0,False,0,2,0,12,0.32,243.17,182,0.0,0
0.2599,10000,36,12500.0,True,0,0,0,4,0.17,402.85,156,0.0,0
0.29,20000,36,18083.333333,True,0,13,0,21,0.39,838.11,119,0.0,1
0.2725,6000,36,4333.333333,True,2,0,0,8,0.24,245.76,192,0.0,0
0.1245,2550,36,3283.333333,True,1,1,3,11,0.58,85.25,133,0.0,1
0.17,1000,36,600.0,False,0,4,0,6,0.48,35.65,58,0.0,0
0.2599,10000,36,2322.583333,True,0,0,0,10,0.64,402.85,50,0.0,1
0.1364,14000,60,7416.666667,True,1,0,0,12,0.32,323.15,174,0.0,0
0.2489,3000,36,4166.666667,True,0,2,0,17,0.42,119.11,44,0.0,1
0.1595,12700,36,4033.0,True,1,1,0,7,0.19,446.18,314,0.0,0
0.3199,2000,36,2876.0,False,1,1,0,3,0.36,87.1,1,0.0,0
0.2295,13000,60,4166.666667,False,0,2,0,7,0.15,366.1,173,0.0,0
0.155,2000,36,2666.666667,True,1,6,0,5,0.16,69.82,35,0.0,0
0.1768,7000,36,9166.666667,True,2,0,0,4,0.07,251.94,91,0.0,0
0.27,1000,36,2333.333333,True,0,0,1,2,0.16,0.0,16,0.0,0
0.0799,1500,36,2000.0,True,0,3,1,6,0.04,47.0,72,0.0,0
0.185,3800,36,3500.0,False,0,3,0,10,0.34,0.0,148,0.0,1
0.295,5000,36,5166.666667,False,0,0,1,5,0.08,210.89,54,0.0,0
0.2679,2500,36,4500.0,False,0,2,0,9,0.27,101.78,70,0.0,0
0.2554,5000,36,4333.333333,True,2,0,0,3,0.14,200.23,199,0.0,0
0.2835,5000,36,1775.0,False,1,0,0,4,0.42,207.76,73,0.0,0
0.198,2800,36,3187.833333,True,0,1,0,14,0.22,103.77,54,0.0,0
0.3177,3500,36,6250.0,True,0,1,0,6,0.22,151.99,54,0.0,1
0.26,1000,36,1250.0,False,0,0,0,0,0.03,40.29,82,0.0,0
0.2433,15000,60,4166.666667,True,0,1,0,10,0.37,434.4,79,0.0,0
0.2599,2500,36,4666.666667,False,0,1,0,11,0.41,100.71,87,0.0,0
0.2262,17500,60,5416.666667,False,0,0,0,11,0.24,489.52,134,0.0,0
0.1695,8200,36,5000.0,True,1,2,0,12,0.27,292.15,185,1001.68,0
0.16,1000,36,4166.666667,False,0,2,1,8,0.12,35.16,32,0.0,0
0.2179,15000,60,8333.333333,False,0,1,0,22,0.2,412.49,5,0.0,0
0.35,2500,36,4833.333333,False,0,9,0,36,0.63,113.09,30,0.0,1
0.175,10000,36,4666.666667,False,0,3,0,8,0.21,359.02,274,0.0,1
0.134,15000,36,11250.0,False,0,0,0,8,0.1,508.3,279,0.0,0
0.1092,6000,36,6000.0,True,0,0,1,6,0.19,196.21,190,0.0,0
0.195,8500,36,3475.333333,True,0,2,1,11,0.53,313.73,246,0.0,0
0.068,3001,36,5916.666667,True,0,1,0,10,0.12,92.39,135,0.0,0
0.08,4200,36,2500.0,True,1,0,0,8,0.19,131.61,72,0.0,0
0.2085,5000,60,10750.0,True,0,1,0,15,0.18,134.85,8,0.0,0
0.3435,7500,36,2083.333333,False,0,0,0,8,0.6,336.52,209,0.0,0
0.1811,20000,36,5000.0,False,0,1,0,8,0.37,724.15,291,0.0,0
0.1799,14768,36,26666.666667,False,0,0,0,9,0.16,533.82,273,0.0,0
0.2997,8000,60,4312.5,True,0,1,0,11,0.25,258.68,90,0.0,1
0.172,1200,36,791.666667,False,0,0,0,3,0.22,42.9,54,0.0,0
0.0849,5000,36,12500.0,True,0,1,0,4,0.08,157.81,112,0.0,0
0.2575,3000,36,6750.0,True,0,0,2,10,0.15,120.47,61,0.0,0
0.2599,6000,36,3466.666667,False,0,0,0,6,0.39,241.71,110,0.0,0
0.1865,10000,36,3541.666667,True,0,0,1,6,0.36,364.79,200,0.0,1
0.2346,4000,36,4166.666667,False,0,0,0,10,0.46,155.8,1,0.0,0
0.2324,4000,36,4833.333333,False,1,0,0,5,0.22,155.34,28,0.0,0
0.198,5000,36,5833.333333,False,0,1,0,8,0.27,185.31,122,0.0,1
0.2489,15000,60,4416.666667,True,0,0,0,6,0.31,439.3,81,0.0,1
0.3,3500,36,4375.0,True,0,2,0,11,0.17,146.13,59,0.0,0
0.1119,9000,36,4041.666667,False,0,0,0,15,0.31,295.46,205,0.0,0
0.35,5000,36,1646.666667,True,1,2,0,11,0.41,214.74,69,0.0,0
0.1251,7400,36,4394.0,False,0,2,0,7,0.18,247.59,91,0.0,0
0.1595,15000,36,6125.0,False,0,0,0,13,0.27,526.99,317,0.0,1
0.1695,7000,36,3500.0,False,0,1,0,11,0.27,249.39,252,0.0,0
0.149,8000,36,5833.333333,True,0,0,0,6,0.16,276.93,189,0.0,0
0.29,3200,36,2666.666667,False,1,2,2,1,0.18,130.18,34,0.0,0
0.1295,6000,36,5000.0,True,0,0,0,6,0.31,202.02,292,0.0,1
0.2,7862,36,3250.0,False,0,2,0,7,0.38,292.18,89,0.0,0
0.192,2501,36,2500.0,False,1,3,1,9,0.25,91.93,89,0.0,0
0.3099,6000,36,3833.333333,True,0,1,5,7,0.3,257.97,6,0.0,1
0.35,1200,36,6000.0,True,1,7,6,19,0.13,54.28,24,0.0,1
0.071,1500,36,3916.666667,False,0,1,0,3,0.01,0.0,78,0.0,0
0.193,4500,36,2333.333333,False,2,5,0,1,0.2,165.64,59,0.0,1
0.0934,1000,36,7195.833333,True,0,2,0,17,0.32,31.96,29,0.0,0
0.232,3500,36,5583.333333,False,0,0,4,2,0.04,135.85,45,300.0,0
0.0955,8000,36,7250.0,False,0,2,0,5,0.07,256.45,175,0.0,0
0.1449,2000,36,2000.0,False,0,2,0,3,0.13,68.83,44,0.0,1
0.1223,6500,60,2896.666667,False,0,0,0,3,0.18,145.35,100,0.0,0
0.1595,1500,36,2416.666667,True,0,3,1,4,0.04,52.7,53,0.0,1
0.1186,1050,36,3250.0,True,1,0,0,9,0.31,34.8,108,0.0,0
0.125,20000,36,14750.0,True,0,1,0,10,0.22,669.07,473,0.0,1
0.1045,5000,36,4500.0,True,0,0,1,11,0.35,162.39,97,56.94,1
0.1295,9000,36,4333.333333,True,0,0,0,12,0.41,303.03,221,90.0,0
0.22,2500,36,10833.333333,False,0,0,11,17,0.14,95.48,85,200.0,1
0.1419,16000,60,5298.0,False,0,1,1,24,0.26,373.87,35,0.0,0
0.0725,3000,36,3500.0,True,0,0,0,4,0.04,92.97,82,0.0,0
0.2399,13000,36,6250.0,True,0,0,0,12,0.64,509.96,91,0.0,0
0.2599,4000,36,4583.333333,False,0,2,0,6,0.08,161.14,75,0.0,0
0.2489,10000,60,9833.333333,False,0,1,0,19,0.23,292.87,4,0.0,0
0.35,2500,36,2916.666667,False,0,14,0,12,0.07,113.09,38,0.0,1
0.1395,1500,36,3150.0,False,0,0,2,7,0.34,51.23,94,0.0,0
0.1899,4500,36,2333.333333,False,0,2,0,2,0.09,164.93,79,38.0,0
0.2999,3000,36,3750.0,True,0,5,2,8,0.35,127.34,31,0.0,1
0.2495,6500,36,7083.416667,False,0,8,11,6,0.07,258.27,96,2201.0,0
0.1559,4500,36,6318.833333,False,1,1,0,13,0.18,157.3,63,0.0,0
0.092,3000,36,6183.333333,True,0,0,0,13,0.4,95.68,74,0.0,1
0.3199,4000,36,1500.0,True,0,0,0,18,1.06,174.2,9,0.0,1
0.2499,4000,36,6250.0,True,0,3,0,7,0.21,159.02,47,0.0,1
0.2205,2700,36,3250.0,True,0,1,0,13,0.49,103.18,47,0.0,0
0.0975,10000,36,2945.0,True,1,1,0,10,0.27,320.2,272,0.0,0
0.3177,3000,36,4833.333333,False,1,5,0,4,0.09,130.28,74,0.0,0
0.14,5075,36,5166.666667,False,0,0,0,9,0.28,173.45,163,0.0,0
0.26,9500,36,2883.0,False,1,2,2,2,0.17,382.76,171,0.0,1
0.3199,2000,36,7083.333333,True,0,1,2,6,0.04,87.1,32,0.0,0
0.109,18950,36,5048.333333,True,1,0,0,6,0.15,619.5,307,0.0,0
0.1799,7000,36,4000.0,False,0,1,0,9,0.14,253.03,84,0.0,0
0.0699,20000,36,5166.666667,False,0,1,0,5,0.13,617.45,406,0.0,0
0.1774,9000,36,4916.666667,True,0,0,2,13,0.3,324.2,154,0.0,0
0.2477,5500,36,4628.416667,False,0,1,1,3,0.3,218.01,102,0.0,1
0.145,3000,36,5500.0,False,0,0,0,10,0.39,103.26,111,0.0,0
0.2769,9000,60,6500.0,False,0,0,0,11,0.14,278.54,30,0.0,0
0.188,10000,36,2894.0,True,0,9,3,3,0.25,365.55,218,0.0,1
0.2537,7000,36,5166.666667,True,0,4,0,13,0.45,279.69,25,0.0,1
0.09,1700,36,4908.333333,True,0,2,0,8,0.18,54.06,115,0.0,0
0.2199,15000,36,5166.666667,True,0,2,2,12,0.28,572.78,251,0.0,0
0.1779,2500,36,5750.0,True,0,2,0,7,0.23,90.12,60,0.0,0
0.2593,3000,36,2916.666667,False,3,0,1,11,0.25,120.76,119,0.0,0
0.21,4500,36,8416.666667,False,0,6,0,14,0.16,167.99,48,0.0,0
0.185,6000,36,3750.0,False,1,1,0,2,0.08,218.42,113,0.0,0
0.143,5000,36,4264.0,False,0,1,0,12,0.25,169.24,158,0.0,0
0.185,18000,36,4250.0,False,1,5,0,15,0.4,655.27,327,0.0,1
0.1734,15000,36,4333.333333,True,0,2,0,10,0.4,537.33,110,0.0,0
0.1609,10000,36,36250.0,False,0,0,0,15,0.13,352.01,186,0.0,0
0.3177,2949,36,875.0,True,4,1,0,7,2.3,128.09,33,0.0,0
0.29,1500,36,2463.833333,False,1,2,6,2,0.11,62.86,37,0.0,1
0.0565,3500,12,7250.0,True,0,0,0,18,0.12,300.67,65,0.0,0
0.0875,2250,36,2250.0,False,0,2,0,2,0.04,71.29,98,0.0,0
0.1065,12000,60,13333.333333,False,0,3,0,10,0.03,258.82,271,0.0,0
0.0983,1500,36,4000.0,True,1,1,0,10,0.15,48.28,14,0.0,1
0.122,25000,36,7809.0,True,1,3,8,5,0.15,832.75,403,0.0,0
0.22,8000,36,4416.666667,True,0,3,0,22,0.7,305.52,50,0.0,1
0.22,4500,36,3915.583333,True,0,1,9,7,0.1,171.86,45,0.0,1
0.3435,6000,36,2250.0,True,0,0,0,12,0.53,269.21,190,0.0,0
0.35,5000,36,14166.666667,True,0,2,0,15,0.28,226.18,4,0.0,0
0.3099,5000,36,4333.333333,False,0,3,0,11,0.13,214.98,80,0.0,1
0.3177,4000,36,6008.5,True,1,3,2,1,0.04,173.71,75,0.0,0
0.2,5000,36,4333.333333,False,1,4,1,7,0.22,185.82,63,0.0,0
0.3099,6000,36,2250.0,True,0,4,0,8,0.44,257.97,13,0.0,0
0.3134,3800,36,4083.333333,False,0,0,0,19,0.56,164.12,45,0.0,1
0.1949,7000,36,6900.333333,True,1,1,0,15,0.27,258.33,67,0.0,0
0.0829,8000,36,7862.5,True,0,1,0,16,0.14,251.76,44,0.0,0
0.145,7000,36,5057.0,True,0,1,0,15,0.15,238.61,223,0.0,0
0.092,4500,36,3166.666667,False,0,0,0,7,0.12,143.52,170,30.23,0
0.3177,2000,36,2933.333333,False,1,1,3,2,0.09,86.85,35,0.0,1
0.2415,1800,36,3267.333333,False,3,3,1,3,0.21,33.1,46,0.0,0
0.108,5000,36,2333.333333,False,0,3,0,3,0.23,163.22,146,0.0,1
0.077,10000,36,9166.666667,True,0,1,0,18,0.21,291.04,205,0.0,0
0.2344,4500,36,3110.25,True,0,0,0,16,0.42,175.23,59,0.0,1
0.2699,6000,36,4333.333333,True,0,0,1,7,0.32,244.92,5,0.0,1
0.295,5500,36,3166.666667,False,0,1,0,3,0.14,231.98,115,0.0,0
0.07,1000,36,4425.25,True,0,0,0,12,0.17,30.88,29,0.0,0
0.14,15000,36,3708.333333,False,0,1,0,6,0.36,512.66,318,0.0,0
0.2049,8500,36,7250.0,True,0,4,0,9,0.18,318.02,157,0.0,0
0.1575,2000,36,2750.0,False,1,0,2,9,0.24,70.07,44,0.0,0
0.2625,2000,36,3541.666667,False,0,1,0,4,0.04,80.85,80,0.0,0
0.1774,10000,36,3000.0,True,1,0,0,3,0.18,360.22,205,0.0,0
0.1686,1500,36,2925.0,False,1,3,1,5,0.13,53.37,22,0.0,0
0.149,15000,36,7916.666667,False,0,3,0,7,0.12,519.25,385,0.0,0
0.34,6500,36,1059.583333,True,0,1,0,6,0.92,290.37,230,0.0,1
0.2895,1850,36,1916.666667,False,0,5,0,5,0.11,77.48,28,0.0,0
0.0839,5000,36,3166.666667,True,0,0,0,11,0.21,157.58,76,0.0,1
0.1999,7800,36,2083.333333,True,1,1,3,5,0.26,289.84,212,0.0,0
0.159,12000,36,4788.25,True,0,9,0,6,0.18,421.29,405,0.0,1
0.0595,1000,36,4416.666667,True,0,2,0,10,0.04,30.4,29,0.0,0
0.2419,7000,36,2083.333333,False,0,2,0,1,0.14,0.0,74,0.0,1
0.201,5000,36,5833.333333,False,0,0,0,11,0.21,186.07,212,0.0,0
0.17,1000,36,1800.0,False,0,0,0,10,0.56,35.65,70,0.0,0
0.3177,3200,36,2458.333333,False,0,0,0,14,0.43,138.97,33,0.0,0
0.1325,17500,36,3759.166667,False,0,0,0,4,0.26,591.75,334,2500.0,0
0.2199,4500,36,7427.833333,True,0,0,0,8,0.24,171.83,67,0.0,0
0.3125,3000,36,4583.333333,True,0,3,3,6,0.1,0.0,2,0.0,1
0.2489,4000,60,2500.0,False,0,0,0,4,0.17,117.15,72,0.0,0
0.104,5000,36,3333.333333,False,0,0,0,5,0.24,162.28,147,0.0,0
0.155,4000,36,1950.0,False,1,1,0,4,0.5,139.64,74,0.0,1
0.185,4000,36,3750.0,False,0,1,1,7,0.16,145.61,85,0.0,1
0.2786,4000,36,3500.0,True,0,9,1,9,0.56,165.15,84,0.0,1
0.1845,12000,36,5750.0,True,2,0,2,7,0.14,436.54,257,0.0,1
0.099,2300,36,3333.333333,False,0,2,0,23,0.17,74.11,106,50.0,0
0.092,3000,36,7084.166667,True,0,1,0,5,0.05,95.68,113,0.0,0
0.1335,20000,36,7919.333333,True,0,0,0,11,0.23,677.26,142,0.0,0
0.1515,5000,36,4500.0,True,3,1,0,7,0.38,173.69,96,75.0,1
0.14,24000,36,6541.666667,True,1,6,0,11,0.26,820.26,685,0.0,0
0.065,1500,36,2250.0,False,0,1,0,1,0.04,45.97,1,0.0,0
0.105,15000,36,12500.0,True,0,1,0,14,0.08,487.54,343,0.0,0
0.2419,4000,36,12175.0,True,0,0,1,12,0.1,157.33,1,0.0,0
0.053,1000,36,7125.0,True,0,0,0,4,0.06,30.11,52,50.0,0
0.1949,15000,36,3750.0,False,0,1,0,7,0.17,553.56,158,0.0,0
0.2049,2500,36,6416.666667,True,0,0,0,13,0.21,93.53,51,0.0,0
0.3,1500,36,3500.0,True,0,1,0,10,0.24,60.9,35,0.0,0
0.071,5000,36,6666.666667,True,0,0,0,9,0.17,154.61,200,661.2,0
0.1499,5000,12,11166.666667,True,1,0,0,8,0.15,451.27,72,0.0,0
0.287,12500,60,11666.666667,True,0,6,0,17,0.13,394.49,9,0.0,0
0.2625,3000,36,5416.666667,True,0,0,1,8,0.17,121.27,139,0.0,0
0.12,10000,36,14444.416667,True,0,2,0,19,0.17,332.14,184,0.0,0
0.2506,15000,60,5666.666667,True,1,1,0,10,0.25,440.8,1,0.0,0
0.3199,2000,36,2000.0,False,0,0,0,13,0.46,87.1,35,0.0,1
0.08,5000,36,6083.333333,False,1,0,0,6,0.22,156.68,174,0.0,1
0.3177,4000,36,2750.0,True,0,3,0,18,1.19,173.71,1,0.0,1
0.2969,4000,36,5833.333333,False,1,0,0,9,0.22,169.13,10,0.0,0
0.2,3000,36,2166.666667,False,3,2,1,2,0.11,111.49,125,0.0,0
0.275,5000,36,6666.666667,True,0,4,0,11,0.21,205.47,140,0.0,1
0.1265,2300,36,913.333333,True,0,0,0,6,0.14,77.11,48,0.0,0
0.2,5000,36,3750.0,False,0,4,0,12,0.36,185.82,29,0.0,0
0.2725,7000,36,2666.666667,False,0,1,0,2,0.14,286.72,170,0.0,1
0.1035,15000,36,7750.0,True,0,0,0,26,0.18,486.48,599,0.0,0
0.0977,6500,36,3750.0,False,0,2,0,7,0.09,209.04,243,0.0,0
0.17,5500,36,3000.0,True,1,1,0,3,0.26,196.09,59,0.0,0
0.3199,2500,36,4000.0,False,0,2,0,11,0.21,108.87,54,0.0,1
0.2099,10000,36,2958.333333,False,0,3,0,7,0.27,376.7,33,0.0,1
0.158,12500,36,3000.0,True,0,1,0,5,0.15,435.18,262,0.0,0
0.14,1750,36,7166.666667,True,1,4,0,13,0.19,59.81,74,0.0,0
0.2498,15000,60,9166.666667,True,1,3,0,13,0.18,440.09,27,0.0,1
0.1246,2000,12,4480.0,False,0,2,0,2,0.05,178.13,11,0.0,0
0.1519,10000,60,7500.0,True,0,0,0,15,0.25,238.9,1,0.0,0
0.14,20000,36,3478.333333,True,0,1,0,6,0.32,683.55,369,0.0,0
0.232,8500,36,3934.25,False,1,4,0,6,0.39,325.85,76,0.0,0
0.1075,1500,36,4333.333333,False,0,2,0,3,0.17,0.0,29,0.0,0
0.2639,4000,36,5000.0,True,1,0,0,7,0.08,161.99,10,0.0,1
0.1799,10000,36,4416.666667,True,1,1,0,12,0.18,361.47,69,0.0,0
0.0905,11000,12,3333.333333,False,0,1,0,11,0.6,962.22,197,0.0,0
0.35,1500,36,4750.0,False,0,4,2,10,0.24,67.85,15,0.0,0
0.0935,3500,36,6500.0,True,0,1,0,8,0.05,111.87,186,0.0,0
0.29,3500,36,5416.666667,True,0,21,1,16,3.38,116.02,25,0.0,0
0.2537,2000,36,2600.0,False,0,1,0,7,0.29,79.91,35,0.0,0
0.1279,2500,12,4333.333333,True,0,0,0,14,0.21,0.0,61,0.0,0
0.2441,3000,36,4820.416667,False,0,2,2,9,0.38,118.35,35,0.0,0
0.3199,4000,36,5908.333333,True,0,2,0,11,0.27,174.2,28,0.0,0
0.29,1050,36,2294.916667,False,3,7,15,3,0.08,44.0,17,0.0,1
0.1129,7500,36,7750.0,False,0,0,0,11,0.23,246.57,133,0.0,0
0.322,1500,36,6000.0,True,0,5,0,10,0.15,65.5,27,0.0,1
0.0899,12500,36,22916.666667,True,0,2,0,15,0.11,397.44,251,0.0,0
0.183,2000,36,8500.0,True,1,2,0,13,0.22,72.61,63,0.0,0
0.3199,5000,36,7833.333333,True,0,4,0,11,0.12,217.74,80,0.0,0
0.3199,7500,36,2500.0,False,0,1,0,14,0.27,326.62,64,0.0,0
0.2524,8000,36,3635.833333,True,2,6,2,4,0.13,319.09,101,0.0,0
0.135,5000,36,2500.0,True,0,3,0,12,0.28,150.54,108,50.0,0
0.0999,8500,36,4583.333333,True,0,2,0,3,0.08,274.23,145,0.0,0
0.0999,12000,36,3458.333333,False,0,1,0,5,0.26,331.96,375,0.0,0
0.0735,15000,12,7500.0,True,0,0,0,12,0.27,1300.32,171,0.0,0
0.0799,6000,36,8333.333333,True,0,0,0,12,0.12,187.99,110,0.0,0
0.3177,2000,36,4110.583333,False,1,4,0,6,0.2,86.85,11,0.0,0
0.143,3500,36,7973.333333,False,1,0,0,10,0.1,120.13,80,0.0,0
0.3199,4000,36,3500.0,False,0,4,0,5,0.28,174.2,31,0.0,0
0.1782,15900,36,16244.5,False,0,8,2,12,0.18,573.39,436,0.0,1
0.1769,6000,60,5166.666667,False,0,1,1,9,0.27,151.35,17,0.0,0
0.1897,14500,12,5416.666667,False,0,0,0,14,0.47,1336.06,168,0.0,0
0.31,3000,36,2333.333333,True,0,1,3,6,0.18,129.0,34,0.0,1
0.2625,3100,36,4416.666667,True,0,1,0,13,0.51,73.81,106,0.0,0
0.28,6215,36,4358.583333,False,1,2,3,5,0.27,257.07,64,0.0,1
0.059,7000,36,9333.333333,True,0,0,0,16,0.18,212.64,207,0.0,0
0.1,1000,36,2416.666667,False,1,4,0,4,0.18,32.27,24,85.0,0
0.1365,6000,36,2833.333333,False,0,4,0,9,0.12,204.05,142,0.0,1
0.3099,7500,36,4583.333333,False,0,1,2,4,0.11,322.47,54,0.0,0
0.149,6000,36,6250.0,True,0,1,0,14,0.36,207.7,224,0.0,0
0.2048,3000,36,3750.0,False,0,1,1,11,0.16,112.23,110,0.0,1
0.184,3000,36,5416.666667,False,1,3,0,15,0.35,109.06,1,0.0,0
0.15,2500,36,3813.333333,False,0,2,0,5,0.11,86.66,34,0.0,0
0.31,4000,36,11595.833333,False,0,0,0,11,0.24,172.0,93,0.0,0
0.11,2500,36,6250.0,True,1,2,0,10,0.09,81.85,123,0.0,0
0.1899,4000,36,5000.0,False,0,3,0,10,0.18,146.6,37,0.0,0
0.3199,7500,36,4492.0,True,0,3,0,21,0.47,326.62,14,0.0,0
0.2492,10000,36,4871.166667,True,0,1,0,6,0.28,397.18,173,0.0,0
0.2625,4000,36,3333.333333,False,0,0,0,8,0.16,161.7,147,0.0,0
0.3199,2500,36,3058.0,False,0,0,0,2,0.21,108.87,43,0.0,0
0.1,15000,36,8083.333333,True,0,2,0,13,0.24,484.01,406,0.0,0
0.23,2000,36,5697.0,True,1,4,9,4,0.12,77.42,63,0.0,0
0.295,3000,36,2333.333333,False,0,0,0,8,0.22,126.53,16,0.0,0
0.092,5500,36,5580.0,False,0,0,0,21,0.67,175.41,183,0.0,1
0.3177,4000,36,5166.666667,True,1,1,0,14,0.3,173.71,71,0.0,1
0.35,3000,36,433.333333,False,0,4,0,0,0.31,135.71,29,500.0,0
0.2255,5000,36,2600.0,False,0,0,0,9,0.2,192.38,85,0.0,0
0.1445,4900,36,6290.083333,True,0,3,2,7,0.23,168.54,107,0.0,1
