,zu_zahlender_zins,darlehenssumme,kreditsumme,einkommen_monat,haus,oeffentliche_mahnverfahren_10_Jahre,kreditanfrage_6_monate,offene_forderungen,anzahl_kredite,ratio_schulden_zu_einkommen,monatliches_payment,investoren,investment_freunde,ausfall
4528,0.3435,6000,36,2250.0,True,0,0,0,12,0.53,269.21,190,0.0,0
4529,0.35,5000,36,14166.666667,True,0,2,0,15,0.28,226.18,4,0.0,0
4530,0.3099,5000,36,4333.333333,False,0,3,0,11,0.13,214.98,80,0.0,1
4531,0.3177,4000,36,6008.5,True,1,3,2,1,0.04,173.71,75,0.0,0
4532,0.2,5000,36,4333.333333,False,1,4,1,7,0.22,185.82,63,0.0,0
4533,0.3099,6000,36,2250.0,True,0,4,0,8,0.44,257.97,13,0.0,0
4534,0.3134,3800,36,4083.333333,False,0,0,0,19,0.56,164.12,45,0.0,1
4535,0.1949,7000,36,6900.333333,True,1,1,0,15,0.27,258.33,67,0.0,0
4536,0.0829,8000,36,7862.5,True,0,1,0,16,0.14,251.76,44,0.0,0
4537,0.145,7000,36,5057.0,True,0,1,0,15,0.15,238.61,223,0.0,0
4538,0.092,4500,36,3166.666667,False,0,0,0,7,0.12,143.52,170,30.23,0
4540,0.3177,2000,36,2933.333333,False,1,1,3,2,0.09,86.85,35,0.0,1
4541,0.2415,1800,36,3267.333333,False,3,3,1,3,0.21,33.1,46,0.0,0
4542,0.108,5000,36,2333.333333,False,0,3,0,3,0.23,163.22,146,0.0,1
4543,0.077,10000,36,9166.666667,True,0,1,0,18,0.21,291.04,205,0.0,0
4544,0.2344,4500,36,3110.25,True,0,0,0,16,0.42,175.23,59,0.0,1
4545,0.2699,6000,36,4333.333333,True,0,0,1,7,0.32,244.92,5,0.0,1
4546,0.295,5500,36,3166.666667,False,0,1,0,3,0.14,231.98,115,0.0,0
4547,0.07,1000,36,4425.25,True,0,0,0,12,0.17,30.88,29,0.0,0
4548,0.14,15000,36,3708.333333,False,0,1,0,6,0.36,512.66,318,0.0,0
4549,0.2049,8500,36,7250.0,True,0,4,0,9,0.18,318.02,157,0.0,0
4550,0.1575,2000,36,2750.0,False,1,0,2,9,0.24,70.07,44,0.0,0
4552,0.2625,2000,36,3541.666667,False,0,1,0,4,0.04,80.85,80,0.0,0
4553,0.1774,10000,36,3000.0,True,1,0,0,3,0.18,360.22,205,0.0,0
4554,0.1686,1500,36,2925.0,False,1,3,1,5,0.13,53.37,22,0.0,0
4555,0.149,15000,36,7916.666667,False,0,3,0,7,0.12,519.25,385,0.0,0
4556,0.34,6500,36,1059.583333,True,0,1,0,6,0.92,290.37,230,0.0,1
4557,0.2895,1850,36,1916.666667,False,0,5,0,5,0.11,77.48,28,0.0,0
4558,0.0839,5000,36,3166.666667,True,0,0,0,11,0.21,157.58,76,0.0,1
4559,0.1999,7800,36,2083.333333,True,1,1,3,5,0.26,289.84,212,0.0,0
4560,0.159,12000,36,4788.25,True,0,9,0,6,0.18,421.29,405,0.0,1
4561,0.0595,1000,36,4416.666667,True,0,2,0,10,0.04,30.4,29,0.0,0
4562,0.2419,7000,36,2083.333333,False,0,2,0,1,0.14,0.0,74,0.0,1
4563,0.201,5000,36,5833.333333,False,0,0,0,11,0.21,186.07,212,0.0,0
4564,0.17,1000,36,1800.0,False,0,0,0,10,0.56,35.65,70,0.0,0
4565,0.3177,3200,36,2458.333333,False,0,0,0,14,0.43,138.97,33,0.0,0
4566,0.1325,17500,36,3759.166667,False,0,0,0,4,0.26,591.75,334,2500.0,0
4567,0.2199,4500,36,7427.833333,True,0,0,0,8,0.24,171.83,67,0.0,0
4568,0.3125,3000,36,4583.333333,True,0,3,3,6,0.1,0.0,2,0.0,1
4569,0.2489,4000,60,2500.0,False,0,0,0,4,0.17,117.15,72,0.0,0
4570,0.104,5000,36,3333.333333,False,0,0,0,5,0.24,162.28,147,0.0,0
4571,0.155,4000,36,1950.0,False,1,1,0,4,0.5,139.64,74,0.0,1
4572,0.185,4000,36,3750.0,False,0,1,1,7,0.16,145.61,85,0.0,1
4573,0.2786,4000,36,3500.0,True,0,9,1,9,0.56,165.15,84,0.0,1
4574,0.1845,12000,36,5750.0,True,2,0,2,7,0.14,436.54,257,0.0,1
4575,0.099,2300,36,3333.333333,False,0,2,0,23,0.17,74.11,106,50.0,0
4576,0.092,3000,36,7084.166667,True,0,1,0,5,0.05,95.68,113,0.0,0
4577,0.1335,20000,36,7919.333333,True,0,0,0,11,0.23,677.26,142,0.0,0
4578,0.1515,5000,36,4500.0,True,3,1,0,7,0.38,173.69,96,75.0,1
4579,0.14,24000,36,6541.666667,True,1,6,0,11,0.26,820.26,685,0.0,0
4580,0.065,1500,36,2250.0,False,0,1,0,1,0.04,45.97,1,0.0,0
4581,0.105,15000,36,12500.0,True,0,1,0,14,0.08,487.54,343,0.0,0
4582,0.2419,4000,36,12175.0,True,0,0,1,12,0.1,157.33,1,0.0,0
4583,0.053,1000,36,7125.0,True,0,0,0,4,0.06,30.11,52,50.0,0
4584,0.1949,15000,36,3750.0,False,0,1,0,7,0.17,553.56,158,0.0,0
4585,0.2049,2500,36,6416.666667,True,0,0,0,13,0.21,93.53,51,0.0,0
4589,0.3,1500,36,3500.0,True,0,1,0,10,0.24,60.9,35,0.0,0
4590,0.071,5000,36,6666.666667,True,0,0,0,9,0.17,154.61,200,661.2,0
4591,0.1499,5000,12,11166.666667,True,1,0,0,8,0.15,451.27,72,0.0,0
4592,0.287,12500,60,11666.666667,True,0,6,0,17,0.13,394.49,9,0.0,0
4594,0.2625,3000,36,5416.666667,True,0,0,1,8,0.17,121.27,139,0.0,0
4595,0.12,10000,36,14444.416667,True,0,2,0,19,0.17,332.14,184,0.0,0
4596,0.2506,15000,60,5666.666667,True,1,1,0,10,0.25,440.8,1,0.0,0
4597,0.3199,2000,36,2000.0,False,0,0,0,13,0.46,87.1,35,0.0,1
4598,0.08,5000,36,6083.333333,False,1,0,0,6,0.22,156.68,174,0.0,1
4600,0.3177,4000,36,2750.0,True,0,3,0,18,1.19,173.71,1,0.0,1
4601,0.2969,4000,36,5833.333333,False,1,0,0,9,0.22,169.13,10,0.0,0
4602,0.2,3000,36,2166.666667,False,3,2,1,2,0.11,111.49,125,0.0,0
4603,0.275,5000,36,6666.666667,True,0,4,0,11,0.21,205.47,140,0.0,1
4604,0.1265,2300,36,913.333333,True,0,0,0,6,0.14,77.11,48,0.0,0
4605,0.2,5000,36,3750.0,False,0,4,0,12,0.36,185.82,29,0.0,0
4606,0.2725,7000,36,2666.666667,False,0,1,0,2,0.14,286.72,170,0.0,1
4607,0.1035,15000,36,7750.0,True,0,0,0,26,0.18,486.48,599,0.0,0
4608,0.0977,6500,36,3750.0,False,0,2,0,7,0.09,209.04,243,0.0,0
4609,0.17,5500,36,3000.0,True,1,1,0,3,0.26,196.09,59,0.0,0
4610,0.3199,2500,36,4000.0,False,0,2,0,11,0.21,108.87,54,0.0,1
4611,0.2099,10000,36,2958.333333,False,0,3,0,7,0.27,376.7,33,0.0,1
4612,0.158,12500,36,3000.0,True,0,1,0,5,0.15,435.18,262,0.0,0
4613,0.14,1750,36,7166.666667,True,1,4,0,13,0.19,59.81,74,0.0,0
4614,0.2498,15000,60,9166.666667,True,1,3,0,13,0.18,440.09,27,0.0,1
4616,0.1246,2000,12,4480.0,False,0,2,0,2,0.05,178.13,11,0.0,0
4617,0.1519,10000,60,7500.0,True,0,0,0,15,0.25,238.9,1,0.0,0
4618,0.14,20000,36,3478.333333,True,0,1,0,6,0.32,683.55,369,0.0,0
4619,0.232,8500,36,3934.25,False,1,4,0,6,0.39,325.85,76,0.0,0
4620,0.1075,1500,36,4333.333333,False,0,2,0,3,0.17,0.0,29,0.0,0
4621,0.2639,4000,36,5000.0,True,1,0,0,7,0.08,161.99,10,0.0,1
4622,0.1799,10000,36,4416.666667,True,1,1,0,12,0.18,361.47,69,0.0,0
4623,0.0905,11000,12,3333.333333,False,0,1,0,11,0.6,962.22,197,0.0,0
4624,0.35,1500,36,4750.0,False,0,4,2,10,0.24,67.85,15,0.0,0
4625,0.0935,3500,36,6500.0,True,0,1,0,8,0.05,111.87,186,0.0,0
4628,0.29,3500,36,5416.666667,True,0,21,1,16,3.38,116.02,25,0.0,0
4629,0.2537,2000,36,2600.0,False,0,1,0,7,0.29,79.91,35,0.0,0
4630,0.1279,2500,12,4333.333333,True,0,0,0,14,0.21,0.0,61,0.0,0
4631,0.2441,3000,36,4820.416667,False,0,2,2,9,0.38,118.35,35,0.0,0
4632,0.3199,4000,36,5908.333333,True,0,2,0,11,0.27,174.2,28,0.0,0
4633,0.29,1050,36,2294.916667,False,3,7,15,3,0.08,44.0,17,0.0,1
4634,0.1129,7500,36,7750.0,False,0,0,0,11,0.23,246.57,133,0.0,0
4635,0.322,1500,36,6000.0,True,0,5,0,10,0.15,65.5,27,0.0,1
4636,0.0899,12500,36,22916.666667,True,0,2,0,15,0.11,397.44,251,0.0,0
4637,0.183,2000,36,8500.0,True,1,2,0,13,0.22,72.61,63,0.0,0
4638,0.3199,5000,36,7833.333333,True,0,4,0,11,0.12,217.74,80,0.0,0
4639,0.3199,7500,36,2500.0,False,0,1,0,14,0.27,326.62,64,0.0,0
4640,0.2524,8000,36,3635.833333,True,2,6,2,4,0.13,319.09,101,0.0,0
4641,0.135,5000,36,2500.0,True,0,3,0,12,0.28,150.54,108,50.0,0
4642,0.0999,8500,36,4583.333333,True,0,2,0,3,0.08,274.23,145,0.0,0
4643,0.0999,12000,36,3458.333333,False,0,1,0,5,0.26,331.96,375,0.0,0
4644,0.0735,15000,12,7500.0,True,0,0,0,12,0.27,1300.32,171,0.0,0
4645,0.0799,6000,36,8333.333333,True,0,0,0,12,0.12,187.99,110,0.0,0
4646,0.3177,2000,36,4110.583333,False,1,4,0,6,0.2,86.85,11,0.0,0
4647,0.143,3500,36,7973.333333,False,1,0,0,10,0.1,120.13,80,0.0,0
4648,0.3199,4000,36,3500.0,False,0,4,0,5,0.28,174.2,31,0.0,0
4650,0.1782,15900,36,16244.5,False,0,8,2,12,0.18,573.39,436,0.0,1
4651,0.1769,6000,60,5166.666667,False,0,1,1,9,0.27,151.35,17,0.0,0
4652,0.1897,14500,12,5416.666667,False,0,0,0,14,0.47,1336.06,168,0.0,0
4653,0.31,3000,36,2333.333333,True,0,1,3,6,0.18,129.0,34,0.0,1
4656,0.2625,3100,36,4416.666667,True,0,1,0,13,0.51,73.81,106,0.0,0
4657,0.28,6215,36,4358.583333,False,1,2,3,5,0.27,257.07,64,0.0,1
4658,0.059,7000,36,9333.333333,True,0,0,0,16,0.18,212.64,207,0.0,0
4660,0.1,1000,36,2416.666667,False,1,4,0,4,0.18,32.27,24,85.0,0
4661,0.1365,6000,36,2833.333333,False,0,4,0,9,0.12,204.05,142,0.0,1
4662,0.3099,7500,36,4583.333333,False,0,1,2,4,0.11,322.47,54,0.0,0
4663,0.149,6000,36,6250.0,True,0,1,0,14,0.36,207.7,224,0.0,0
4664,0.2048,3000,36,3750.0,False,0,1,1,11,0.16,112.23,110,0.0,1
4665,0.184,3000,36,5416.666667,False,1,3,0,15,0.35,109.06,1,0.0,0
4666,0.15,2500,36,3813.333333,False,0,2,0,5,0.11,86.66,34,0.0,0
4667,0.31,4000,36,11595.833333,False,0,0,0,11,0.24,172.0,93,0.0,0
4668,0.11,2500,36,6250.0,True,1,2,0,10,0.09,81.85,123,0.0,0
4669,0.1899,4000,36,5000.0,False,0,3,0,10,0.18,146.6,37,0.0,0
4670,0.3199,7500,36,4492.0,True,0,3,0,21,0.47,326.62,14,0.0,0
4671,0.2492,10000,36,4871.166667,True,0,1,0,6,0.28,397.18,173,0.0,0
4672,0.2625,4000,36,3333.333333,False,0,0,0,8,0.16,161.7,147,0.0,0
4673,0.3199,2500,36,3058.0,False,0,0,0,2,0.21,108.87,43,0.0,0
4674,0.1,15000,36,8083.333333,True,0,2,0,13,0.24,484.01,406,0.0,0
4676,0.23,2000,36,5697.0,True,1,4,9,4,0.12,77.42,63,0.0,0
4677,0.295,3000,36,2333.333333,False,0,0,0,8,0.22,126.53,16,0.0,0
4678,0.092,5500,36,5580.0,False,0,0,0,21,0.67,175.41,183,0.0,1
4679,0.3177,4000,36,5166.666667,True,1,1,0,14,0.3,173.71,71,0.0,1
4680,0.35,3000,36,433.333333,False,0,4,0,0,0.31,135.71,29,500.0,0
4681,0.2255,5000,36,2600.0,False,0,0,0,9,0.2,192.38,85,0.0,0
4682,0.1445,4900,36,6290.083333,True,0,3,2,7,0.23,168.54,107,0.0,1
4683,0.1495,1000,36,2083.333333,True,0,1,0,6,0.32,34.64,108,75.0,1
4684,0.2049,14989,36,9497.5,True,1,4,9,1,0.07,560.81,289,0.0,0
4686,0.1515,6000,36,3666.666667,True,0,2,0,11,0.32,204.33,91,0.0,0
4687,0.0999,5000,36,4166.666667,False,0,0,0,4,0.11,161.31,85,0.0,0
4688,0.1399,35000,60,8652.666667,True,0,2,0,11,0.24,814.21,1,0.0,0
4689,0.2159,6000,36,7916.666667,False,0,1,0,22,0.41,227.87,64,0.0,0
4690,0.149,5500,36,5049.083333,True,0,0,0,13,0.14,190.39,122,0.0,0
4691,0.2566,10000,36,6000.0,True,0,1,0,10,0.32,401.1,78,0.0,0
4692,0.2239,4000,36,6000.0,True,0,0,7,8,0.14,153.57,64,0.0,1
4693,0.187,9000,60,5416.666667,False,0,0,0,7,0.33,231.98,1,0.0,0
4694,0.0499,3500,12,4110.0,False,0,0,0,6,0.11,299.61,57,0.0,0
4695,0.09,5500,36,3033.333333,True,1,1,0,3,0.07,173.42,137,0.0,0
4696,0.115,9000,36,7083.333333,True,0,1,0,12,0.1,296.78,205,0.0,0
4697,0.1035,7000,36,3500.0,False,0,0,0,13,0.25,227.02,412,0.0,0
4698,0.295,2600,36,2916.666667,True,0,4,1,3,0.09,109.66,37,0.0,0
4699,0.176,2000,36,3416.666667,True,0,0,0,19,0.4,71.9,34,0.0,0
4700,0.2849,5000,36,3893.416667,False,0,12,0,6,0.33,208.14,57,0.0,0
4701,0.1434,3000,12,6500.0,True,0,1,2,6,0.16,269.84,50,0.0,0
4702,0.2049,5000,36,2452.25,False,0,0,0,11,0.56,187.07,25,0.0,0
4703,0.28,1800,36,1760.0,False,0,4,0,2,0.06,74.45,29,0.0,1
4704,0.2,3000,36,3916.666667,False,0,2,0,11,0.4,111.49,7,0.0,1
4705,0.35,1500,36,2750.0,False,1,1,4,7,0.24,67.85,27,0.0,0
4706,0.29,2500,36,4055.0,False,0,4,12,1,0.03,62.08,18,0.0,0
4707,0.35,1000,36,933.333333,False,0,2,0,2,0.14,45.24,21,0.0,0
4708,0.3127,4000,36,3910.416667,False,0,1,5,2,0.1,172.6,5,0.0,1
4709,0.2599,2500,36,3225.666667,False,0,2,0,3,0.08,100.71,31,0.0,1
4710,0.07,7500,36,4131.833333,True,0,1,0,8,0.09,231.58,182,0.0,0
4711,0.1299,2000,36,833.333333,False,0,1,0,5,0.1,67.38,34,0.0,1
4712,0.2085,15000,60,7750.0,True,0,1,0,8,0.23,404.54,5,0.0,0
4713,0.14,5500,36,5583.333333,True,0,0,0,5,0.1,187.98,331,0.0,0
4714,0.1272,17000,36,3333.333333,True,0,8,0,9,0.22,570.51,408,0.0,0
4715,0.322,2000,36,8500.0,False,0,0,0,1,0.03,87.33,35,0.0,0
4716,0.1576,5000,12,2383.833333,True,0,1,0,7,0.46,453.09,81,0.0,0
4717,0.2859,1000,36,2750.0,False,0,1,3,2,0.03,41.68,17,0.0,0
4718,0.2958,3000,36,3120.0,True,1,0,1,1,0.15,126.67,57,0.0,0
4719,0.1029,5000,36,2416.666667,False,0,0,0,8,0.13,162.02,88,0.0,0
4720,0.2272,10000,36,4000.0,False,1,1,0,6,0.16,385.64,1,0.0,0
4721,0.139,10000,36,3500.0,True,0,0,0,10,0.34,341.29,172,0.0,0
4722,0.2399,3500,36,3331.5,False,0,3,0,28,0.49,137.3,96,0.0,0
4723,0.18,15000,36,4083.333333,True,0,0,0,15,0.44,542.29,237,0.0,0
4724,0.2605,15000,60,12625.0,True,0,3,1,23,0.24,449.55,239,0.0,0
4725,0.2845,3265,36,4250.0,False,0,5,0,10,0.31,135.85,102,33.14,0
4727,0.1395,15000,36,7333.333333,False,0,1,0,11,0.27,512.3,503,0.0,0
4728,0.0829,2200,36,1833.333333,False,0,0,0,12,0.21,69.23,3,0.0,0
4729,0.16,2500,36,4700.0,True,0,3,2,16,0.25,87.89,97,0.0,0
4730,0.1269,25000,60,6020.0,False,0,0,0,5,0.11,564.87,1,0.0,0
4731,0.12,7000,36,5666.666667,True,0,0,0,12,0.43,232.5,171,0.0,0
4733,0.1994,9900,36,6208.333333,True,0,3,0,13,0.34,367.62,149,0.0,0
4734,0.19,4000,36,4416.666667,False,1,13,0,8,0.35,146.62,21,0.0,0
4735,0.1753,7000,36,3750.0,False,0,1,1,11,0.27,251.42,34,0.0,1
4736,0.231,15000,36,4666.666667,False,0,5,2,4,0.28,581.43,189,0.0,0
4737,0.2359,10000,60,4583.333333,False,1,0,0,5,0.14,285.3,32,0.0,0
4738,0.07,2000,36,7916.666667,True,0,0,0,10,0.03,61.75,63,0.0,0
4739,0.3199,7000,36,4833.333333,True,0,0,1,9,0.31,304.84,75,0.0,0
4741,0.3099,4000,36,4333.333333,True,0,2,0,8,0.28,171.98,87,0.0,0
4742,0.2,3000,36,5541.666667,True,1,5,0,9,0.13,111.49,39,0.0,0
4743,0.3125,4000,36,2500.0,False,1,3,0,8,0.48,172.56,46,0.0,1
4744,0.1488,1000,36,3500.0,True,0,13,0,7,0.03,34.61,42,0.0,0
4745,0.15,1000,36,4958.333333,False,0,1,2,6,0.1,34.67,59,0.0,0
4746,0.2699,7000,36,6437.5,False,1,1,0,7,0.19,285.74,109,0.0,0
4747,0.103,6500,36,5083.333333,False,0,0,0,6,0.16,210.65,313,0.0,0
4748,0.183,15000,60,7291.666667,True,0,1,0,12,0.3,383.35,38,0.0,1
4749,0.3134,5000,36,6000.0,False,1,3,0,15,0.27,215.94,61,0.0,1
4750,0.1203,21000,36,6083.333333,False,0,0,0,4,0.14,697.8,334,0.0,0
4751,0.1049,5000,36,8333.333333,True,0,0,0,8,0.25,162.49,186,0.0,0
4752,0.1154,20000,36,9166.666667,False,0,4,0,16,0.16,659.9,263,0.0,1
4754,0.077,2000,36,6250.0,True,0,2,2,12,0.17,62.4,71,0.0,0
4755,0.1399,7000,36,4833.333333,False,0,0,0,9,0.18,239.21,161,0.0,0
4756,0.1599,25000,36,3666.666667,False,0,2,0,7,0.34,878.8,2,0.0,0
4757,0.21,6000,36,7333.333333,True,0,1,0,18,0.44,220.77,57,0.0,0
4758,0.3177,3000,36,2500.0,True,0,2,0,6,0.17,130.28,61,0.0,0
4762,0.1034,15000,36,4916.666667,True,0,1,0,12,0.18,486.41,266,0.0,0
4763,0.2625,3500,36,4166.666667,True,0,0,0,7,0.09,141.48,119,0.0,0
4764,0.1425,10000,36,6250.0,True,0,1,0,12,0.31,342.99,337,0.0,0
4765,0.3177,2000,36,1586.0,False,0,0,1,1,0.08,86.85,9,0.0,1
4767,0.1852,13000,36,5200.0,False,1,0,0,5,0.34,473.38,103,0.0,1
4768,0.1585,8000,36,2916.666667,False,0,0,0,2,0.16,280.66,173,0.0,0
4769,0.1624,5000,36,6040.0,True,0,1,4,15,0.18,176.38,179,0.0,0
4770,0.35,2500,36,3184.666667,False,0,1,0,4,0.1,113.09,22,500.0,1
4771,0.3199,7500,36,3708.333333,False,0,1,0,5,0.18,326.62,17,0.0,0
4773,0.1045,7000,36,2691.666667,False,1,0,0,13,0.22,224.48,112,0.0,0
4774,0.2475,1500,36,3000.666667,False,0,0,0,12,0.42,59.44,57,0.0,0
4775,0.2226,4500,60,9583.333333,False,1,12,0,7,0.13,124.95,70,0.0,0
4776,0.1,7250,36,5783.333333,True,0,2,0,15,0.19,233.94,230,0.0,0
4777,0.2148,5000,36,2861.75,False,0,0,0,6,0.26,189.61,75,0.0,0
4778,0.35,1500,36,3750.0,False,0,6,0,4,0.05,67.85,36,0.0,0
4779,0.35,3000,36,1198.0,False,0,4,1,10,0.58,135.71,5,0.0,0
4780,0.1296,8500,60,10983.666667,True,0,0,0,17,0.23,193.23,36,0.0,0
4781,0.35,1000,36,2791.666667,False,0,0,5,13,0.25,45.24,22,0.0,0
4783,0.144,25000,36,1964.0,True,0,2,0,8,9.77,859.31,518,0.0,1
4784,0.3099,2000,36,3108.333333,True,0,0,0,14,0.42,85.99,36,0.0,0
4785,0.3149,7500,36,30416.666667,True,0,14,0,16,0.12,324.54,54,0.0,1
4786,0.195,3000,36,4166.666667,False,1,8,1,9,0.17,110.73,71,0.0,0
4787,0.1899,3500,36,1833.333333,False,0,0,0,2,0.14,128.28,21,0.0,0
4788,0.14,25000,36,0.083333,True,0,5,0,13,10.01,854.44,208,0.0,0
4789,0.23,1000,36,1666.666667,False,0,0,0,7,0.34,38.71,67,0.0,1
4790,0.143,2000,36,3750.0,True,0,1,0,10,0.21,68.65,42,0.0,1
4791,0.23,1000,36,5583.333333,True,0,1,1,13,0.2,38.71,21,0.0,1
4792,0.11,3000,36,4333.333333,False,0,0,0,2,0.05,98.22,111,0.0,0
4793,0.115,20000,36,4916.666667,True,0,1,0,9,0.37,659.52,448,0.0,0
4794,0.2712,4000,36,4166.666667,False,1,0,0,3,0.05,163.56,8,0.0,0
4796,0.1845,15000,36,6166.666667,False,1,1,0,14,0.44,545.68,247,0.0,0
4797,0.1599,2000,36,4333.333333,True,1,2,0,8,0.11,70.3,41,0.0,1
4798,0.3177,4000,36,1666.666667,True,0,1,0,5,0.22,173.71,70,0.0,1
4799,0.143,7500,36,3916.666667,True,0,1,0,5,0.27,257.43,257,0.0,0
4800,0.3304,4000,60,7083.333333,True,0,7,0,10,0.22,136.98,21,0.0,0
4801,0.16,4000,36,2184.0,True,0,5,0,5,0.34,140.63,119,0.0,0
4803,0.139,10000,36,26666.666667,True,0,1,0,21,0.14,341.29,161,0.0,0
4804,0.15,4000,36,6250.0,True,0,3,0,22,0.27,138.66,1,0.0,0
4805,0.1045,5000,36,2298.333333,False,1,0,2,5,0.32,143.01,89,0.0,0
4806,0.326,1000,36,3333.333333,True,0,2,4,13,0.42,43.89,14,0.0,1
4807,0.142,7000,36,7083.333333,False,0,2,0,4,0.21,239.92,178,0.0,1
4808,0.14,10000,36,2535.166667,True,0,1,0,16,0.4,341.78,248,0.0,0
4809,0.15,10000,36,2791.666667,True,0,3,0,3,0.13,346.65,125,0.0,0
4810,0.2044,10050,36,2976.0,False,1,2,0,8,0.18,375.75,218,0.0,0
4811,0.0974,6500,36,3750.0,False,0,0,0,6,0.21,208.94,38,0.0,0
4812,0.2399,10000,36,5833.333333,True,1,2,0,9,0.31,392.28,11,0.0,0
4813,0.164,15000,60,9583.333333,False,0,1,0,13,0.15,367.97,355,0.0,0
4814,0.3304,3000,60,2083.333333,False,0,0,2,2,0.07,102.74,52,0.0,1
4815,0.2468,12000,60,2500.0,False,0,1,0,11,0.52,349.97,192,0.0,1
4816,0.2449,3000,36,3166.666667,False,0,3,0,6,0.2,118.47,57,0.0,0
4817,0.2199,2700,36,3916.666667,False,1,1,0,5,0.16,103.1,56,0.0,0
4818,0.32,2500,36,2083.333333,False,0,0,0,6,0.29,108.89,60,0.0,0
4819,0.1547,7000,36,1443.416667,False,0,1,0,3,0.38,244.27,217,50.0,0
4820,0.1845,11000,60,3333.333333,False,0,1,1,9,0.47,282.03,153,250.0,0
4821,0.29,3000,36,1998.083333,False,0,7,4,8,0.43,125.72,35,0.0,1
4822,0.18,15000,36,7407.416667,False,0,7,0,7,0.4,421.67,373,0.0,0
4823,0.1679,13000,36,5833.333333,False,0,0,0,8,0.24,462.13,133,0.0,0
4824,0.185,1500,36,3500.0,True,0,1,0,1,0.04,54.61,58,0.0,0
4825,0.2024,13000,60,4500.0,True,1,0,0,10,0.14,346.16,97,0.0,0
4826,0.1499,2500,36,6933.333333,True,0,2,0,7,0.1,86.65,57,0.0,0
4827,0.3177,4000,36,5750.0,True,0,1,0,9,0.29,173.71,11,0.0,0
4828,0.089,7500,36,5833.333333,False,0,2,0,13,0.23,238.15,116,0.0,1
4829,0.1949,6000,36,3583.333333,False,0,0,1,7,0.28,221.43,99,0.0,0
4831,0.1824,3000,36,2333.333333,False,1,1,0,11,0.23,108.82,1,0.0,0
4832,0.204,1500,36,3041.666667,True,0,0,0,13,0.35,56.05,43,0.0,0
4833,0.127,25000,36,5666.666667,True,0,3,0,8,0.35,838.74,626,0.0,1
4835,0.2897,1000,36,1666.666667,False,0,0,1,2,0.15,41.89,25,0.0,1
4836,0.1495,2500,36,303.5,False,0,0,0,2,0.32,86.6,92,0.0,0
4837,0.18,15000,36,14304.666667,True,1,0,0,20,0.32,542.29,319,0.0,1
4838,0.19,8000,36,4912.0,False,1,5,0,9,0.26,293.25,175,0.0,0
4839,0.2699,8000,36,6666.666667,True,0,2,0,10,0.19,326.56,145,0.0,0
4840,0.08,1425,36,2083.333333,True,0,4,0,13,0.32,44.65,60,0.0,0
4842,0.2005,4000,36,5250.0,False,0,1,0,8,0.38,148.76,127,0.0,0
4844,0.2,4500,36,7583.333333,True,0,3,0,24,0.33,167.24,191,0.0,0
4845,0.23,6500,36,8750.0,True,0,1,0,17,0.44,251.61,96,0.0,0
4846,0.2788,1000,36,2666.666667,False,0,4,11,5,0.18,41.3,11,0.0,0
4847,0.2346,2000,36,2500.0,True,1,0,0,10,0.4,77.9,30,0.0,0
4848,0.1599,15000,36,7333.333333,True,0,2,0,7,0.13,527.28,265,0.0,0
4849,0.24,3000,36,3583.333333,True,1,13,6,12,0.4,117.7,84,0.0,1
4850,0.3304,2500,60,3333.333333,False,1,1,2,3,0.05,85.61,8,0.0,0
4851,0.1575,6500,36,3166.666667,False,1,0,2,9,0.48,225.79,117,0.0,0
4852,0.2242,5000,36,6000.0,True,1,5,1,7,0.08,192.04,113,0.0,0
4853,0.1575,15000,36,6558.333333,False,0,1,0,6,0.22,525.51,220,0.0,1
4854,0.1559,3500,36,4444.083333,True,0,0,0,15,0.32,122.34,57,0.0,0
4855,0.0684,1000,36,4800.0,False,0,0,1,4,0.1,30.8,34,0.0,0
4856,0.2599,3900,36,2500.0,False,2,3,1,2,0.14,157.11,51,0.0,1
4857,0.18,9750,36,4333.333333,True,0,0,0,11,0.55,352.49,165,0.0,0
4858,0.17,5500,36,4663.333333,True,1,3,0,14,0.48,196.09,112,0.0,0
4859,0.0899,4500,36,1166.666667,False,0,1,0,5,0.22,143.08,69,0.0,0
4860,0.155,3000,36,3453.666667,True,0,0,0,14,0.52,86.56,69,0.0,0
4861,0.195,1000,36,7000.0,True,0,1,0,7,0.09,0.0,62,0.0,0
4862,0.1,8000,36,6750.0,True,0,1,0,15,0.24,258.14,283,0.0,0
4863,0.3177,4000,36,3125.0,True,0,1,0,7,0.28,173.71,8,0.0,0
4864,0.139,2500,36,5416.666667,True,0,3,0,8,0.05,85.32,60,0.0,0
4865,0.175,3001,36,1250.0,True,0,1,0,5,0.11,107.74,59,0.0,0
4866,0.1574,25000,36,3250.0,True,0,4,0,5,0.45,875.72,618,0.0,1
4867,0.29,1500,36,5447.25,False,0,1,0,12,0.17,62.86,39,0.0,0
4868,0.2199,6500,36,9041.666667,True,0,0,0,15,0.29,248.2,53,0.0,0
4870,0.14,9500,36,13706.25,True,0,1,0,14,0.19,319.33,252,0.0,0
4871,0.07,1000,36,16666.666667,True,0,0,0,9,0.05,30.88,22,0.0,0
4873,0.235,15000,36,16000.0,True,0,13,2,12,0.33,584.56,72,0.0,1
4874,0.2199,2500,36,11000.0,False,0,0,0,31,0.33,95.46,30,0.0,0
