,age,annualincome,calldroprate,callfailurerate,monthlybilledamount,complaints,unpaidmonths,timetoexpiration,penaltytoswitch,lastmonthusage,unpaidbalance,outsidecalls,totalcallduration,avgcallduration,churn,customersuspended_Yes,education_High School or below,education_Master or equivalent,education_PhD or equivalent,gender_Male,homeowner_Yes,maritalstatus_Single,occupation_Others,occupation_Technology Related Job,usesinternetservice_Yes,usesvoiceservice_Yes
4302,29,121673,0.02,0.03,66,0,4,4,151,165,66,0.65,4179,835,1,1,1,0,0,1,1,1,1,0,0,0
4303,33,110999,0.07,0.01,105,2,2,76,268,444,88,0.99,6647,830,0,1,1,0,0,0,1,0,1,0,0,1
4304,64,226754,0.0,0.01,110,3,4,22,261,29,130,0.0,4681,936,0,0,1,0,0,0,1,1,1,0,0,1
4305,37,107490,0.03,0.0,45,1,2,73,308,68,86,0.02,8958,995,1,0,0,0,0,0,1,1,0,0,0,0
4306,24,41036,0.04,0.03,55,1,4,8,172,5,49,0.43,2059,514,0,1,0,0,0,0,1,0,1,0,0,1
4307,55,78770,0.04,0.03,44,1,3,81,224,243,18,0.14,4534,755,0,1,1,0,0,1,1,0,0,1,0,0
4308,19,54188,0.07,0.0,68,3,0,62,257,445,59,0.14,4669,778,0,1,1,0,0,1,1,0,0,1,0,0
4309,59,129684,0.01,0.02,107,2,0,34,98,193,244,0.96,7357,613,0,1,0,0,0,0,1,1,0,0,0,0
4310,55,146239,0.01,0.0,38,1,4,6,334,21,158,0.32,4685,780,0,1,1,0,0,1,1,1,1,0,0,0
4311,40,135812,0.05,0.02,108,3,6,16,15,326,102,0.66,4672,519,0,1,1,0,0,1,1,0,0,1,0,0
4312,14,68101,0.06,0.03,96,1,6,18,89,76,189,0.56,2302,1151,0,1,0,1,0,1,1,0,1,0,0,0
4313,52,97555,0.06,0.01,56,3,4,59,116,425,124,0.35,1959,653,0,1,1,0,0,1,1,0,0,0,0,0
4314,39,75343,0.06,0.02,44,3,3,26,126,414,187,0.28,419,209,1,1,1,0,0,1,0,1,1,0,0,0
4315,77,134818,0.05,0.03,33,1,7,16,30,328,96,0.38,2373,593,0,1,0,0,0,1,1,0,1,0,0,0
4316,20,227,0.05,0.02,118,3,2,3,396,454,18,0.16,3541,885,1,1,0,0,0,0,0,0,0,0,0,0
4317,53,42685,0.06,0.0,37,3,0,2,50,428,158,0.0,2416,402,0,1,0,0,0,1,0,0,0,1,0,0
4318,39,198872,0.07,0.01,51,2,2,15,37,387,203,0.85,2568,428,0,1,1,0,0,1,1,0,0,1,0,0
4319,17,26013,0.05,0.02,60,1,0,15,9,2,98,0.16,3662,523,1,1,0,0,0,1,0,1,1,0,0,0
4320,13,205780,0.03,0.01,17,3,5,71,401,97,209,0.39,5522,1104,1,1,1,0,0,0,1,1,0,1,0,0
4321,50,39509,0.03,0.03,46,3,4,72,304,457,67,0.31,4899,489,1,1,1,0,0,0,1,1,1,0,0,0
4322,41,21958,0.04,0.01,7,1,1,68,213,244,240,0.29,473,473,0,1,1,0,0,1,1,1,1,0,1,0
4323,16,210293,0.03,0.02,56,1,7,5,341,80,15,0.79,3891,778,1,1,1,0,0,1,1,1,0,1,0,0
4324,20,69762,0.03,0.01,102,1,4,42,462,107,97,0.28,3776,539,1,1,1,0,0,0,1,1,0,0,0,0
4325,52,12070,0.0,0.0,57,0,5,56,483,376,140,0.45,1659,829,0,1,0,0,0,0,1,0,0,1,0,0
4326,56,198239,0.05,0.02,107,3,6,58,92,403,28,0.77,3583,597,0,1,1,0,0,1,1,0,1,0,0,0
4327,57,239,0.02,0.01,56,1,0,11,349,285,147,0.22,1566,391,0,1,0,1,0,0,1,1,1,0,0,0
4328,77,166292,0.0,0.01,91,3,2,74,77,394,195,0.6,4091,1022,1,1,1,0,0,0,1,1,1,0,0,0
4329,71,75924,0.01,0.03,56,0,1,15,363,68,100,0.45,7652,765,0,1,1,0,0,0,1,1,0,1,0,0
4330,17,173422,0.04,0.01,5,3,1,31,56,189,195,0.92,3632,518,0,1,0,0,0,0,1,1,0,0,0,0
4331,23,9676,0.01,0.03,98,2,7,56,100,427,109,0.41,4629,925,1,1,1,0,0,0,1,0,0,0,0,0
4332,54,219835,0.06,0.02,87,0,3,57,444,488,244,0.4,3572,714,1,1,1,0,0,1,1,0,1,0,0,0
4333,70,185944,0.06,0.02,20,2,6,39,26,255,18,0.83,935,311,0,1,0,0,0,1,1,1,0,0,0,0
4334,64,116961,0.05,0.03,74,2,4,86,2,260,25,0.58,3155,788,0,1,1,0,0,1,1,0,0,1,0,0
4335,72,2328,0.03,0.01,8,0,2,63,253,101,14,0.38,5012,626,0,1,1,0,0,0,1,0,0,0,0,0
4336,28,63400,0.04,0.0,8,2,0,29,434,280,197,0.65,5230,1046,0,1,0,0,0,1,1,1,0,1,0,0
4337,14,174954,0.02,0.03,27,3,6,32,171,291,77,0.12,5262,526,0,1,0,1,0,0,1,0,0,1,1,1
4338,30,159061,0.03,0.03,48,0,0,97,35,165,246,0.03,1092,546,0,1,0,0,0,0,1,1,0,1,0,0
4339,46,321,0.06,0.03,82,1,4,80,253,110,236,0.42,1181,1181,0,1,0,0,1,0,1,1,1,0,1,0
4340,55,130307,0.01,0.01,60,0,6,38,8,290,202,0.79,3159,451,1,1,0,0,0,0,0,1,0,1,0,0
4341,14,38525,0.07,0.0,83,3,7,70,443,181,202,0.81,3024,604,0,1,0,0,0,0,1,0,0,0,0,0
4342,75,136350,0.03,0.01,55,1,4,17,145,431,228,0.58,2852,713,0,1,0,1,0,1,0,1,0,0,0,0
4343,47,44857,0.06,0.01,48,1,2,3,317,291,195,0.26,2765,553,0,1,1,0,0,1,1,0,0,0,0,0
4344,37,189571,0.03,0.0,6,3,1,57,292,228,166,0.26,5870,838,0,1,1,0,0,0,1,0,1,0,0,0
4345,32,20062,0.02,0.01,115,0,1,35,270,296,209,0.73,4019,803,0,1,1,0,0,1,1,1,1,0,0,0
4346,54,247063,0.07,0.0,65,2,5,80,103,315,56,0.52,2744,686,0,1,0,0,0,1,1,0,0,0,0,0
4347,56,77221,0.05,0.01,105,1,7,85,367,476,189,0.71,4724,787,0,1,1,0,0,0,1,1,0,0,0,0
4348,39,203580,0.0,0.0,64,1,2,46,398,460,176,0.74,1747,436,1,1,1,0,0,0,1,0,0,1,1,0
4349,37,24163,0.04,0.0,93,1,1,58,463,435,173,0.02,6771,677,1,1,1,0,0,0,0,1,0,1,0,0
4350,71,189348,0.04,0.03,58,3,5,57,176,143,172,0.48,2505,501,0,1,0,1,0,1,1,0,1,0,0,0
4351,20,143951,0.0,0.03,101,3,7,91,262,60,225,0.59,1445,722,1,1,1,0,0,0,1,0,1,0,0,1
4352,76,64076,0.02,0.01,18,0,4,74,487,313,159,0.98,2385,1192,0,1,1,0,0,0,1,1,1,0,0,1
4353,58,62626,0.02,0.02,56,3,0,20,236,258,197,0.88,2457,819,1,1,1,0,0,0,1,1,1,0,0,0
4354,59,108299,0.03,0.0,18,2,0,27,408,362,143,0.06,6203,886,0,1,0,0,0,0,1,1,0,0,0,0
4355,50,215897,0.06,0.02,81,0,6,26,453,327,33,0.0,2433,608,0,1,0,1,0,1,1,0,0,1,0,0
4356,60,174220,0.0,0.0,73,2,6,56,162,374,203,0.8,3863,965,0,1,1,0,0,1,1,0,0,1,0,0
4357,23,46846,0.06,0.0,111,2,0,35,157,174,113,0.18,3627,725,1,1,1,0,0,0,1,0,1,0,0,1
4358,14,134250,0.07,0.0,78,2,0,34,247,5,62,0.26,4159,831,1,1,0,1,0,1,1,0,0,0,0,0
4359,20,209653,0.02,0.0,67,2,1,6,189,319,110,0.73,4884,976,1,1,1,0,0,1,1,1,0,0,1,0
4360,49,184108,0.04,0.01,24,3,1,67,392,242,52,0.64,4029,805,0,1,0,1,0,1,1,0,1,0,0,0
4361,39,246278,0.02,0.01,88,0,3,41,410,183,8,0.6,2663,665,0,1,0,0,0,0,1,1,1,0,0,0
4362,20,207011,0.02,0.01,44,2,3,89,284,121,76,0.79,2225,445,1,1,1,0,0,1,1,0,0,0,0,0
4363,53,166960,0.04,0.03,22,2,1,98,465,428,96,0.05,3368,673,0,1,1,0,0,0,1,1,1,0,0,0
4364,44,200071,0.04,0.03,4,3,2,43,437,84,174,0.77,4503,750,1,1,0,0,0,0,1,1,1,0,0,0
4365,35,136233,0.02,0.01,9,2,1,2,340,334,82,0.11,2558,639,0,1,0,1,0,0,1,0,1,0,0,0
4366,51,16576,0.06,0.03,18,3,1,70,258,360,135,0.97,2650,662,0,1,0,0,0,1,0,0,0,1,0,0
4367,71,134478,0.04,0.02,39,3,1,0,110,146,206,0.13,4373,546,1,1,1,0,0,1,0,0,0,1,0,0
4368,34,50004,0.06,0.0,32,2,0,92,203,258,176,0.74,5941,660,1,1,0,0,0,0,0,1,0,1,0,0
4369,58,169050,0.07,0.01,8,0,7,28,328,466,44,0.11,692,692,0,1,1,0,0,0,0,1,0,1,0,0
4370,49,114872,0.04,0.02,2,3,2,33,98,444,158,0.42,4450,635,0,1,0,1,0,0,1,1,0,0,0,0
4371,17,23127,0.01,0.03,72,2,7,15,459,223,53,0.02,1979,659,0,1,1,0,0,0,1,1,0,1,0,0
4372,23,78336,0.02,0.01,86,1,2,88,446,403,159,0.63,4393,1098,0,0,0,0,0,0,1,0,0,0,0,0
4373,55,41452,0.06,0.01,97,1,6,7,208,181,210,0.71,1087,1087,1,1,0,1,0,0,1,1,1,0,0,0
4374,63,137883,0.04,0.02,110,3,5,96,219,256,190,0.68,3552,710,1,1,0,0,0,0,1,1,0,1,0,0
4375,27,73489,0.01,0.0,97,0,3,81,291,14,193,0.96,520,520,0,1,0,0,0,0,1,0,0,1,0,0
4376,72,107713,0.02,0.0,113,0,5,73,424,153,80,0.8,3861,772,0,1,1,0,0,1,1,1,0,0,0,0
4377,60,146117,0.02,0.01,100,0,4,26,282,369,113,0.77,3227,806,0,1,1,0,0,1,1,0,0,0,0,0
4378,44,43002,0.07,0.01,69,0,6,81,23,170,120,0.04,2099,699,0,1,1,0,0,1,1,0,0,1,0,0
4379,17,212805,0.03,0.03,62,2,0,21,28,126,192,0.31,5314,885,1,1,0,0,0,0,1,1,0,0,0,0
4380,55,209073,0.07,0.02,54,1,4,17,452,164,197,0.56,3377,1125,0,1,0,0,0,0,1,1,1,0,0,0
4381,17,134485,0.03,0.03,84,3,2,43,316,422,186,0.11,6815,757,0,1,1,0,0,0,1,1,1,0,0,0
4382,38,128576,0.03,0.02,52,3,7,74,226,43,4,0.02,608,304,1,1,0,0,0,1,1,1,1,0,0,0
4383,38,234406,0.01,0.01,54,0,2,85,128,265,58,0.01,1958,652,0,1,1,0,0,0,0,1,1,0,0,0
4384,39,73424,0.06,0.01,108,1,6,6,129,353,52,0.99,5257,525,0,1,0,1,0,1,1,1,0,1,0,1
4385,33,150382,0.06,0.03,42,1,1,66,240,381,85,0.37,5533,790,0,1,1,0,0,1,0,0,1,0,0,0
4386,79,16160,0.07,0.03,10,2,3,49,180,407,55,0.6,558,279,0,1,0,1,0,1,1,1,0,1,0,0
4387,57,239,0.02,0.01,56,1,0,11,349,285,147,0.22,3121,780,0,1,0,1,0,0,1,1,1,0,0,0
4388,17,94374,0.0,0.0,86,1,0,42,82,122,214,0.48,1878,939,0,1,0,0,0,0,1,1,0,0,0,0
4389,51,68113,0.03,0.02,34,3,5,26,42,407,69,0.61,3005,751,1,1,1,0,0,1,1,0,1,0,0,0
4390,48,230791,0.07,0.0,92,3,0,96,356,401,209,0.73,3321,664,0,1,0,0,0,1,1,1,0,1,0,0
4391,20,81862,0.07,0.01,63,3,1,86,148,443,109,0.83,4805,800,0,1,0,0,0,0,1,1,1,0,0,0
4392,31,96745,0.07,0.01,83,2,6,5,16,131,67,0.31,5073,724,1,1,1,0,0,0,1,0,0,0,0,0
4393,20,67995,0.0,0.0,74,1,5,33,278,88,92,0.24,5800,828,0,1,1,0,0,1,1,0,0,0,0,0
4394,70,48249,0.0,0.01,62,0,0,91,472,70,50,0.76,4610,768,0,1,0,1,0,1,1,0,0,0,0,0
4395,28,191192,0.07,0.02,13,2,0,49,475,155,197,0.54,1675,335,0,1,1,0,0,1,0,1,1,0,0,0
4396,45,141386,0.0,0.03,4,0,4,57,473,355,212,0.67,4370,728,0,1,0,1,0,0,1,0,0,1,0,0
4397,16,195181,0.06,0.0,76,1,2,21,110,252,163,0.45,2957,739,0,1,1,0,0,1,0,0,1,0,0,0
4398,60,203796,0.0,0.0,86,3,4,4,307,269,190,0.55,4092,511,1,1,1,0,0,1,1,1,1,0,0,0
4399,79,140864,0.03,0.03,94,3,5,51,85,414,34,0.98,2303,575,0,1,0,1,0,0,0,1,1,0,0,0
4400,73,207135,0.02,0.02,16,1,7,47,295,496,202,0.24,4816,802,1,1,0,0,0,1,1,0,1,0,1,0
4401,58,202088,0.02,0.0,41,3,5,78,473,462,170,0.99,3802,633,1,1,1,0,0,0,1,1,1,0,0,0
4402,58,12709,0.07,0.0,13,0,7,78,176,415,215,0.61,1120,560,1,1,0,0,0,1,1,0,0,1,0,0
4403,73,45989,0.06,0.02,99,0,0,78,96,105,194,0.32,5763,823,0,1,0,0,0,1,1,1,0,0,0,0
4404,14,143610,0.07,0.03,106,1,0,75,342,377,84,0.34,2963,740,1,1,0,1,0,0,0,0,0,1,0,0
4405,46,202300,0.07,0.03,85,3,7,48,94,438,115,0.62,1598,799,0,1,0,1,0,1,1,1,0,0,0,0
4406,73,63841,0.06,0.02,12,3,2,66,418,396,35,0.14,4264,710,0,1,0,0,0,0,1,1,0,0,0,0
4407,59,53876,0.01,0.03,15,0,3,72,73,36,165,0.27,3226,645,0,1,0,1,0,1,1,1,1,0,0,1
4408,31,26019,0.05,0.02,105,1,2,58,215,279,77,0.14,1431,715,0,1,1,0,0,0,1,0,0,0,0,1
4409,13,225099,0.0,0.02,116,0,4,63,135,52,122,0.35,3967,991,1,1,1,0,0,0,1,1,1,0,1,0
4410,12,7691,0.04,0.0,14,0,2,11,48,377,9,0.66,982,245,1,1,0,0,0,1,0,1,0,0,0,0
4411,37,131891,0.05,0.01,19,3,1,79,266,329,88,0.49,1111,277,1,1,0,0,0,1,1,1,0,0,0,0
4412,12,175164,0.04,0.01,37,0,3,25,333,45,192,0.85,1560,520,1,1,1,0,0,0,1,1,0,1,0,0
4413,64,158540,0.06,0.03,18,3,1,91,147,224,67,0.34,7790,1298,0,1,0,0,0,0,1,0,1,0,0,0
4414,65,30374,0.06,0.0,32,1,0,88,243,116,200,0.82,445,445,0,1,0,0,0,1,1,0,1,0,0,0
4415,69,18900,0.04,0.02,96,0,5,31,231,93,126,0.97,2143,535,0,1,0,0,0,0,1,1,1,0,1,0
4416,49,11982,0.04,0.01,106,0,0,44,373,274,71,0.27,1962,981,0,1,1,0,0,1,0,1,1,0,0,0
4417,32,86358,0.04,0.02,32,2,0,47,388,40,136,0.1,2566,641,1,1,1,0,0,0,1,1,0,1,0,0
4418,34,113212,0.01,0.02,29,1,0,87,184,134,81,0.6,4941,705,0,1,0,1,0,0,1,1,1,0,0,0
4419,43,143809,0.05,0.01,59,0,7,60,50,300,70,0.01,2103,1051,0,1,0,1,0,1,1,0,1,0,0,0
4420,38,137789,0.03,0.01,26,1,2,18,361,99,222,0.42,5599,799,1,1,0,0,0,0,1,0,1,0,0,0
4421,77,178838,0.02,0.01,68,3,7,19,495,401,195,0.71,3280,468,0,1,1,0,0,1,1,1,0,1,0,0
4422,13,216760,0.06,0.0,18,2,0,25,220,173,182,0.84,1951,975,0,1,0,1,0,1,1,1,1,0,0,0
4423,28,43782,0.01,0.03,67,3,7,33,428,469,100,0.79,1405,468,1,1,0,0,0,0,1,1,0,1,0,0
4424,20,6500,0.06,0.02,107,3,4,26,354,457,18,0.72,4599,919,0,1,0,0,0,1,1,1,0,0,1,0
4425,20,168520,0.0,0.03,19,0,3,2,275,26,55,0.54,3547,443,0,1,1,0,0,1,0,0,1,0,0,0
4426,18,235527,0.06,0.02,80,0,6,30,412,469,9,0.91,888,888,0,1,0,1,0,1,1,1,0,1,0,0
4427,73,101604,0.03,0.03,96,1,7,41,166,129,82,0.14,601,300,0,1,0,0,0,0,1,1,0,1,0,0
4428,34,50004,0.06,0.0,32,2,0,92,203,258,176,0.74,2981,993,1,1,0,0,0,0,0,1,0,1,0,0
4429,73,48354,0.05,0.03,50,1,4,98,324,336,67,0.17,5749,821,0,1,0,1,0,0,1,0,1,0,0,0
4430,59,122090,0.03,0.01,107,0,6,3,187,341,227,0.93,7388,615,0,1,0,0,0,0,1,0,1,0,0,0
4431,68,111815,0.06,0.01,4,0,2,74,75,15,124,0.0,2420,484,0,1,0,0,0,0,1,1,0,0,0,0
4432,68,160710,0.03,0.02,116,3,7,13,454,365,24,0.7,5095,849,1,1,0,0,1,1,0,0,0,0,0,0
4433,45,53852,0.01,0.0,53,3,2,34,125,95,237,0.06,7385,820,1,1,1,0,0,1,1,0,0,0,0,1
4434,62,5943,0.06,0.02,90,2,3,52,24,466,113,0.66,5193,741,0,1,1,0,0,1,1,0,0,1,0,0
4435,53,62450,0.02,0.01,33,2,5,95,16,54,59,0.52,2819,704,0,1,0,0,0,1,1,0,1,0,0,0
4436,12,131667,0.04,0.03,38,1,1,1,191,21,14,0.81,1176,1176,1,1,0,0,0,0,1,0,1,0,0,0
4437,52,201765,0.02,0.03,84,1,5,57,294,443,227,0.97,1448,724,0,0,1,0,0,1,1,0,0,1,0,0
4438,60,94150,0.07,0.02,105,3,0,63,8,315,139,0.8,4662,932,1,1,0,0,0,1,1,0,1,0,0,0
4439,60,182559,0.03,0.02,52,0,2,93,77,253,142,0.31,1428,1428,0,1,0,0,0,1,1,0,0,1,0,0
4440,35,91469,0.07,0.03,115,0,7,92,372,235,60,0.31,4570,914,1,1,0,0,0,1,0,1,0,1,0,0
4441,62,233683,0.02,0.03,5,2,4,38,113,457,233,0.85,5867,733,1,1,1,0,0,1,1,1,0,1,0,0
4442,41,150048,0.05,0.03,93,3,4,92,26,475,175,0.1,2765,691,0,1,0,0,1,0,1,1,0,0,0,0
4443,79,187710,0.07,0.01,14,0,0,70,251,52,192,0.97,1142,571,0,1,1,0,0,1,1,1,1,0,0,0
4444,61,107642,0.01,0.03,112,3,3,33,14,437,39,0.76,5107,1276,0,1,0,0,0,0,1,1,1,0,0,0
4445,14,186178,0.01,0.03,112,0,4,69,136,450,60,0.77,8355,835,1,1,0,0,0,1,1,0,1,0,0,0
4446,48,191408,0.07,0.02,35,0,2,7,385,464,211,0.35,2784,696,0,1,0,0,0,0,1,1,0,1,0,0
4447,55,213280,0.07,0.01,53,3,5,24,455,292,8,0.17,292,292,0,1,1,0,0,0,0,1,0,0,0,0
4448,29,193720,0.0,0.03,55,3,7,60,404,365,73,0.29,934,467,0,1,1,0,0,1,1,0,1,0,0,0
4449,40,137431,0.07,0.03,81,3,0,30,240,30,53,0.03,1695,423,1,1,1,0,0,1,1,1,0,0,0,0
4450,38,137789,0.03,0.01,26,1,2,18,361,99,222,0.42,1677,838,1,1,0,0,0,0,1,0,1,0,0,0
4451,32,214894,0.04,0.0,14,1,2,73,432,442,59,0.47,3198,639,0,1,0,1,0,0,1,0,0,1,0,1
4452,44,46389,0.04,0.03,70,1,6,4,431,394,76,0.46,2679,893,0,1,0,1,0,1,1,1,0,0,0,0
4453,61,239565,0.07,0.03,95,3,6,82,467,64,169,0.55,4163,693,0,1,0,0,0,1,1,0,0,0,0,0
4454,40,249252,0.01,0.02,27,0,2,53,70,65,121,0.92,4752,594,0,1,1,0,0,0,0,0,1,0,0,0
4455,69,164989,0.06,0.01,30,0,7,38,325,431,206,0.26,2355,588,0,1,1,0,0,1,1,0,0,0,0,0
4456,66,192857,0.0,0.01,118,1,6,60,137,19,173,0.45,475,475,0,1,1,0,0,1,1,1,0,1,0,0
4457,13,61311,0.03,0.0,56,3,6,77,30,464,80,0.49,288,288,0,1,1,0,0,1,0,0,0,0,0,0
4458,22,76998,0.05,0.01,37,2,4,85,252,391,195,0.92,5614,935,0,1,1,0,0,1,1,1,0,0,0,0
4459,32,41447,0.0,0.03,84,0,1,42,460,126,61,0.63,675,675,1,1,1,0,0,1,1,0,1,0,0,0
4460,62,229031,0.03,0.03,110,3,3,29,379,158,184,0.67,2254,563,0,1,0,1,0,1,1,1,1,0,0,0
4461,19,176097,0.05,0.02,102,1,6,38,444,214,124,0.34,6966,870,0,1,0,0,0,0,1,1,0,0,0,0
4462,51,133088,0.01,0.02,59,2,4,30,207,303,229,0.51,1438,719,0,1,1,0,0,0,1,1,0,0,1,1
4463,45,102596,0.01,0.01,18,0,1,64,192,404,7,0.52,327,163,0,1,1,0,0,1,0,0,1,0,0,0
4464,71,27327,0.02,0.02,26,3,6,80,255,74,134,0.66,2776,555,1,1,1,0,0,1,1,0,0,0,0,0
4465,29,227204,0.02,0.02,105,0,5,10,280,32,187,0.74,4129,458,1,1,1,0,0,0,1,1,0,0,0,0
4466,39,134045,0.02,0.01,80,2,0,7,332,306,97,0.62,2625,656,1,1,1,0,0,0,1,1,0,0,0,0
4467,71,239564,0.05,0.01,62,0,2,5,8,342,88,0.65,1242,1242,0,1,1,0,0,1,1,1,1,0,0,0
4468,39,35960,0.07,0.03,106,0,4,36,154,476,189,0.89,4699,671,1,1,1,0,0,0,1,1,1,0,0,0
4469,40,210316,0.01,0.0,106,3,3,65,330,298,112,0.1,4464,637,1,1,1,0,0,0,1,0,1,0,0,0
4470,46,221489,0.03,0.0,47,0,7,39,111,242,172,0.15,2136,356,0,1,1,0,0,0,1,1,1,0,0,0
4471,21,128763,0.05,0.0,100,3,4,29,440,356,191,0.53,3889,777,1,1,1,0,0,0,0,0,0,0,0,0
4472,20,187393,0.07,0.0,102,3,2,92,278,310,229,0.93,4553,910,0,1,1,0,0,1,0,0,0,0,0,0
4473,55,62837,0.04,0.0,66,1,5,13,398,12,62,0.61,3547,591,0,1,0,0,0,0,0,1,1,0,0,0
4474,32,177148,0.0,0.02,87,0,4,92,426,374,211,0.69,6085,1014,1,1,1,0,0,1,1,1,0,0,0,0
4475,29,97549,0.01,0.03,44,2,7,94,369,370,224,0.27,768,256,1,1,1,0,0,0,1,1,1,0,0,0
4476,66,203392,0.04,0.0,103,1,1,13,225,425,158,0.33,1871,467,0,1,1,0,0,1,1,0,1,0,0,0
4477,70,245092,0.01,0.02,73,0,2,21,463,318,166,0.73,2699,449,0,1,0,0,0,1,1,0,0,1,0,0
4478,65,218432,0.06,0.03,49,1,0,79,88,314,138,0.73,6215,776,0,1,1,0,0,1,1,1,1,0,0,1
4479,23,49058,0.0,0.01,35,1,6,45,72,365,107,0.79,4869,695,0,1,1,0,0,0,1,0,0,0,0,0
4480,35,139321,0.01,0.03,48,0,7,19,476,202,103,0.62,7165,716,1,1,0,1,0,0,1,1,1,0,0,0
4481,36,93236,0.02,0.0,23,0,5,1,56,254,65,0.35,6739,842,1,1,0,0,0,0,1,0,0,1,0,0
4482,16,110888,0.03,0.03,71,1,4,26,211,401,91,0.6,3379,844,1,1,0,1,0,0,0,1,1,0,0,0
4483,51,76898,0.04,0.0,28,3,0,64,188,457,246,0.69,1719,573,1,1,1,0,0,1,1,1,1,0,0,0
4484,75,175287,0.03,0.0,96,1,3,5,386,197,237,0.4,1657,414,1,1,1,0,0,0,1,1,0,0,0,0
4485,44,4511,0.06,0.03,44,2,6,93,14,74,99,0.79,4132,1033,0,1,0,1,0,1,1,1,0,1,0,0
4486,78,93142,0.01,0.03,59,2,3,24,199,98,97,0.09,2189,437,0,1,1,0,0,1,1,1,1,0,0,0
4487,26,223784,0.03,0.01,30,2,6,97,389,480,85,0.86,4079,815,0,1,0,0,0,0,1,1,0,0,0,0
4488,54,192770,0.06,0.0,79,3,5,25,486,139,185,0.17,4967,827,1,1,1,0,0,0,1,1,0,0,0,0
4489,20,85993,0.01,0.0,42,0,4,16,60,194,237,0.73,1478,739,1,1,0,0,0,0,1,1,0,0,0,0
4490,76,92924,0.05,0.03,90,2,0,10,371,345,171,0.48,3998,571,0,1,1,0,0,1,1,0,1,0,0,0
4491,69,109690,0.0,0.03,31,2,1,76,270,427,200,0.57,4199,839,0,1,1,0,0,1,0,1,0,1,0,0
4492,38,62726,0.0,0.02,32,3,0,63,340,469,65,0.21,6894,861,0,1,1,0,0,0,1,0,1,0,0,0
4493,66,198684,0.02,0.01,90,2,1,82,364,352,185,0.44,7373,1053,0,1,1,0,0,0,1,0,1,0,0,0
4494,58,23690,0.01,0.0,15,3,1,32,495,491,188,0.06,1192,1192,0,1,1,0,0,0,1,1,1,0,0,0
4495,17,196818,0.01,0.0,86,2,3,30,76,121,62,0.06,1710,570,1,1,1,0,0,1,1,1,0,1,0,0
4496,56,82173,0.02,0.0,82,2,3,0,374,131,172,0.8,5257,751,0,1,1,0,0,1,1,0,0,0,0,0
4497,14,249142,0.07,0.01,26,1,1,81,471,244,205,0.43,843,843,0,1,0,1,0,0,1,0,0,0,0,0
4498,32,181355,0.0,0.01,86,1,5,0,429,2,22,0.31,4621,924,1,1,0,0,0,1,0,1,0,1,0,0
4499,58,34241,0.06,0.03,37,0,3,80,325,61,121,0.18,2915,728,0,0,0,0,0,1,1,1,1,0,0,0
4500,74,211712,0.04,0.0,11,0,1,78,439,417,69,0.7,3593,598,0,0,0,0,0,0,0,1,0,1,0,0
4501,25,230486,0.03,0.02,118,3,1,26,337,491,125,0.75,1333,333,0,1,1,0,0,1,1,0,0,1,0,0
4502,36,14487,0.05,0.02,66,0,7,17,354,44,18,0.81,1074,268,0,1,1,0,0,0,1,1,0,0,0,0
4503,61,203960,0.02,0.03,58,0,0,95,8,248,192,0.44,1732,866,0,1,0,1,0,0,1,0,0,1,0,0
4504,34,134596,0.07,0.01,118,1,0,93,374,465,183,0.5,4977,829,0,1,0,0,0,1,1,0,1,0,0,0
4505,17,2188,0.02,0.01,119,0,6,10,0,63,190,0.69,4888,543,1,1,1,0,0,1,1,1,0,1,0,0
4506,77,232886,0.07,0.01,90,3,4,91,466,494,56,0.87,6818,852,0,1,1,0,0,0,1,1,0,1,0,0
4507,78,13947,0.05,0.01,86,0,5,38,265,216,62,0.99,5233,872,0,1,1,0,0,1,1,1,0,1,0,0
4508,49,137876,0.04,0.01,64,3,3,53,12,479,210,0.7,4776,955,0,1,1,0,0,0,0,0,0,0,0,0
4509,64,205668,0.07,0.03,103,1,0,21,343,54,212,0.0,3457,691,0,1,0,0,1,1,1,0,0,1,0,1
4510,68,20074,0.07,0.03,53,2,0,43,224,127,88,0.78,1198,399,0,1,1,0,0,1,0,1,0,1,0,0
4511,42,161937,0.06,0.02,44,3,4,44,50,57,72,0.92,2941,980,0,1,0,1,0,1,1,1,0,1,0,0
4512,71,23940,0.05,0.0,24,2,6,57,347,350,178,0.24,638,638,0,1,0,1,0,0,0,1,0,1,0,0
4513,68,36007,0.07,0.02,31,2,5,11,50,358,45,0.32,5111,730,0,1,0,0,1,0,1,1,1,0,0,0
4514,31,92930,0.03,0.02,102,3,5,75,119,399,71,0.56,3513,501,1,1,1,0,0,0,1,0,0,0,0,0
4515,49,98493,0.05,0.03,7,0,5,64,41,42,213,0.32,7867,983,1,1,1,0,0,0,1,0,1,0,0,0
4516,35,157618,0.0,0.03,98,1,1,8,30,164,183,0.01,1960,653,1,1,0,0,0,0,0,1,1,0,0,0
4517,49,41558,0.04,0.01,118,1,7,92,18,169,58,0.02,967,967,0,1,1,0,0,0,1,1,1,0,0,0
4518,25,232106,0.05,0.03,91,0,3,39,62,195,76,0.13,1484,371,0,1,0,0,0,1,0,1,0,0,0,0
4519,77,155458,0.06,0.01,24,1,5,16,217,132,26,0.81,3000,750,0,1,0,1,0,1,1,0,0,0,0,0
4520,18,141275,0.07,0.02,3,1,2,84,374,35,46,0.18,7358,919,0,1,1,0,0,0,1,1,1,0,1,0
